 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8238030,Kyle Academy,Advanced,Spanish,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Administration and IT,9,4,3,2,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Applications of Mathematics,49,0,5,6,22.4%,13,49.0%,25
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Art and Design,40,35,3,2,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Biology,66,27,12,16,83.3%,8,95.5%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Business Management,27,18,1,5,88.9%,3,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Chemistry,50,21,13,10,88.0%,5,98.0%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Computing Science,27,11,8,3,81.5%,4,96.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,English,168,69,54,28,89.9%,12,97.0%,5
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,French,15,11,3,1,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Geography,61,12,13,13,62.3%,14,85.2%,9
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Graphic Communication,15,7,4,2,86.7%,2,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Health and Food Technology,7,3,3,1,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,History,41,19,11,8,92.7%,1,95.1%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Mathematics,123,40,17,19,61.8%,28,84.6%,19
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Modern Studies,28,11,5,3,67.9%,7,92.9%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Music,18,8,4,4,88.9%,2,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Music Technology,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Physical Education,60,51,6,3,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Physics,61,16,14,14,72.1%,11,90.2%,6
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Practical Cookery,11,8,3,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Practical Electronics,12,7,2,3,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Practical Metalworking,16,7,6,2,93.8%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Practical Woodworking,28,15,8,5,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,"Religious, Moral and Philosophical Studies",13,7,2,1,76.9%,0,76.9%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,National 5,Spanish,22,14,4,2,90.9%,2,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Accounting,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Administration and IT,26,9,12,4,96.2%,0,96.2%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Applications of Mathematics,10,2,1,3,60.0%,1,70.0%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Art and Design,21,11,7,3,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Biology,20,11,4,1,80.0%,2,90.0%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Business Management,21,12,6,2,95.2%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Chemistry,23,7,8,7,95.7%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Computing Science,15,5,4,3,80.0%,2,93.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,English,107,37,30,24,85.0%,13,97.2%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Environmental Science,13,4,3,3,76.9%,1,84.6%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,French,9,6,3,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Geography,67,21,14,14,73.1%,9,86.6%,9
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Graphic Communication,14,1,4,4,64.3%,5,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Health and Food Technology,8,1,2,4,87.5%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,History,29,12,9,5,89.7%,1,93.1%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Human Biology,13,4,5,2,84.6%,1,92.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Mathematics,60,19,17,7,71.7%,5,80.0%,12
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Modern Studies,34,19,4,7,88.2%,2,94.1%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Music,15,9,3,2,93.3%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Music Technology,8,2,0,3,62.5%,3,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Photography,17,0,2,9,64.7%,6,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Physical Education,41,21,8,8,90.2%,3,97.6%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Physics,32,7,9,10,81.3%,5,96.9%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,"Religious, Moral and Philosophical Studies",12,2,5,3,83.3%,2,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Higher,Spanish,6,4,1,1,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Art and Design (Design),4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Art and Design (Expressive),3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Biology,7,2,3,2,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Chemistry,7,2,1,4,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Computing Science,2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,English,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,French,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Geography,6,0,3,2,83.3%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,History,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Mathematics,14,2,3,4,64.3%,1,71.4%,4
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Modern Studies,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Music,7,6,1,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Physical Education,5,5,0,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Physics,10,1,2,3,60.0%,2,80.0%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8237832,Marr College,Advanced,Spanish,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Administration and IT,48,31,6,5,87.5%,5,97.9%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Applications of Mathematics,23,5,8,3,69.6%,5,91.3%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Art and Design,70,45,22,3,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Biology,88,39,22,9,79.5%,10,90.9%,8
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Business Management,44,22,9,6,84.1%,5,95.5%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Chemistry,64,38,9,5,81.3%,7,92.2%,5
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Computing Science,20,4,7,4,75.0%,2,85.0%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,English,189,83,48,35,87.8%,16,96.3%,7
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Environmental Science,10,2,2,3,70.0%,2,90.0%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,French,15,11,2,1,93.3%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Geography,33,9,7,6,66.7%,8,90.9%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,German,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Graphic Communication,42,11,13,11,83.3%,7,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,History,69,22,23,10,79.7%,8,91.3%,6
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Mathematics,155,55,24,32,71.6%,20,84.5%,24
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Modern Studies,72,27,13,16,77.8%,10,91.7%,6
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Music,33,31,2,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Physical Education,66,33,24,6,95.5%,3,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Physics,55,18,16,7,74.5%,5,83.6%,9
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Practical Cake Craft,9,2,3,3,88.9%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Practical Cookery,24,7,9,6,91.7%,1,95.8%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Practical Electronics,10,2,4,1,70.0%,0,70.0%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Practical Metalworking,26,14,7,5,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Practical Woodworking,48,27,16,4,97.9%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,"Religious, Moral and Philosophical Studies",19,9,3,2,73.7%,2,84.2%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,National 5,Spanish,20,11,2,3,80.0%,4,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Accounting,14,11,0,1,85.7%,2,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Administration and IT,43,25,11,6,97.7%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Art and Design,52,9,32,11,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Biology,10,4,2,2,80.0%,1,90.0%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Business Management,26,12,6,3,80.8%,3,92.3%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Chemistry,30,8,9,7,80.0%,3,90.0%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Computing Science,11,4,4,2,90.9%,0,90.9%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,English,143,33,41,30,72.7%,28,92.3%,11
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,English for Speakers of Other Languages,2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Environmental Science,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,French,15,3,4,3,66.7%,3,86.7%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Geography,21,7,5,3,71.4%,3,85.7%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Graphic Communication,20,3,5,5,65.0%,5,90.0%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,History,34,13,10,5,82.4%,4,94.1%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Human Biology,31,6,9,4,61.3%,6,80.6%,6
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Mathematics,87,19,19,12,57.5%,14,73.6%,23
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Modern Studies,54,28,10,7,83.3%,6,94.4%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Music,20,15,5,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Philosophy,18,3,4,3,55.6%,4,77.8%,4
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Photography,26,9,11,6,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Physical Education,37,15,6,11,86.5%,4,97.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Physics,35,5,10,9,68.6%,5,82.9%,6
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Politics,21,4,7,7,85.7%,2,95.2%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,"Religious, Moral and Philosophical Studies",25,6,7,6,76.0%,5,96.0%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Higher,Spanish,20,11,5,2,90.0%,1,95.0%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Art and Design (Expressive),14,1,9,3,92.9%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Biology,13,3,3,3,69.2%,3,92.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Chemistry,11,6,2,2,90.9%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,English,2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Geography,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,History,6,1,1,2,66.7%,1,83.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Mathematics,19,9,3,3,78.9%,2,89.5%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Music,8,8,0,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Physics,8,1,3,2,75.0%,2,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236836,Prestwick Academy,Advanced,Spanish,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Administration and IT,12,4,1,2,58.3%,4,91.7%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Applications of Mathematics,23,2,2,1,21.7%,5,43.5%,13
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Art and Design,25,4,10,9,92.0%,2,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Biology,33,8,9,2,57.6%,9,84.8%,5
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Business Management,16,4,5,3,75.0%,4,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Chemistry,12,4,4,3,91.7%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Computing Science,18,7,3,4,77.8%,2,88.9%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,English,86,38,25,16,91.9%,5,97.7%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Environmental Science,7,0,1,2,42.9%,2,71.4%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,French,18,10,2,5,94.4%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Geography,22,9,4,4,77.3%,2,86.4%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Graphic Communication,15,3,7,2,80.0%,2,93.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,History,24,3,5,5,54.2%,7,83.3%,4
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Mathematics,73,15,13,15,58.9%,14,78.1%,16
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Media,6,2,2,1,83.3%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Modern Studies,22,2,4,6,54.5%,3,68.2%,7
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Music,10,7,3,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Physical Education,27,18,7,2,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Physics,20,7,5,2,70.0%,2,80.0%,4
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Practical Cookery,14,10,3,1,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Practical Metalworking,14,5,5,4,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Practical Woodworking,19,12,1,5,94.7%,0,94.7%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,"Religious, Moral and Philosophical Studies",2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,National 5,Spanish,6,3,2,1,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Accounting,2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Administration and IT,5,1,2,1,80.0%,0,80.0%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Applications of Mathematics,13,4,1,6,84.6%,2,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Art and Design,20,1,3,7,55.0%,8,95.0%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Business Management,13,5,3,3,84.6%,1,92.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Chemistry,7,1,1,0,28.6%,3,71.4%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Computing Science,6,2,0,1,50.0%,2,83.3%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Economics,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,English,67,11,23,18,77.6%,13,97.0%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Environmental Science,14,2,5,1,57.1%,2,71.4%,4
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,French,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Geography,24,6,5,7,75.0%,4,91.7%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Graphic Communication,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,History,26,1,5,8,53.8%,6,76.9%,6
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Human Biology,10,1,0,5,60.0%,2,80.0%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Mathematics,17,3,2,2,41.2%,4,64.7%,6
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Modern Studies,7,6,0,1,100.0%,0,100.0%,0
