 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Design and Manufacture,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Drama,5,5,0,0,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,English,55,4,15,13,0.5818181818,16,0.8727272727,7
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,French,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Geography,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Graphic Communication,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,History,26,3,4,6,0.5,5,0.6923076923,8
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Hospitality: Practical Cookery,6,1,5,0,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Mathematics,58,4,10,8,0.3793103448,10,0.5517241379,26
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Modern Studies,15,1,1,4,0.4,4,0.6666666667,5
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Music,7,4,2,1,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Music Technology,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Physical Education,18,0,7,10,0.9444444444,1,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Physics,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,Practical Woodworking,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,National 5,"Religious, Moral and Philosophical Studies",1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Art and Design,11,1,3,5,0.8181818182,2,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Business Management,7,1,3,1,0.7142857143,1,0.8571428571,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Chemistry,5,0,1,2,0.6,0,0.6,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Computing Science,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Design and Manufacture,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,English,45,0,7,16,0.5111111111,18,0.9111111111,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,French,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Graphic Communication,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,History,18,0,2,4,0.3333333333,7,0.7222222222,5
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Human Biology,14,2,3,3,0.5714285714,4,0.8571428571,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Mathematics,9,1,2,1,0.4444444444,1,0.5555555556,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Modern Studies,7,1,0,2,0.4285714286,1,0.5714285714,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Music,7,2,2,3,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Physical Education,18,5,3,9,0.9444444444,1,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,Physics,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Higher,"Religious, Moral and Philosophical Studies",6,1,0,2,0.5,2,0.8333333333,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Advanced,Art and Design (Design),3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Advanced,English,6,1,0,2,0.5,1,0.6666666667,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5339731,Braeview Academy,Advanced,History,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Administration and IT,9,2,1,4,0.7777777778,2,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Art and Design,18,4,3,4,0.6111111111,5,0.8888888889,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Biology,21,4,5,6,0.7142857143,3,0.8571428571,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Business Management,14,4,4,4,0.8571428571,1,0.9285714286,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Chemistry,21,2,1,4,0.3333333333,10,0.8095238095,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Computing Science,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Design and Manufacture,14,1,1,5,0.5,3,0.7142857143,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Drama,16,11,3,2,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,English,79,9,22,16,0.5949367089,18,0.8227848101,14
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,French,5,1,2,0,0.6,2,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Geography,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Graphic Communication,13,1,3,4,0.6153846154,2,0.7692307692,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Health and Food Technology,5,1,0,3,0.8,1,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,History,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Hospitality: Practical Cake Craft,5,3,1,1,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Hospitality: Practical Cookery,19,5,6,6,0.8947368421,0,0.8947368421,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Mathematics,49,7,6,5,0.3673469388,8,0.5306122449,23
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Modern Studies,7,2,1,3,0.8571428571,1,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Music,11,6,4,1,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Philosophy,5,0,0,0,0,3,0.6,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Physical Education,18,3,11,4,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Physics,11,2,0,2,0.3636363636,2,0.5454545455,5
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Practical Woodworking,20,4,6,4,0.7,5,0.95,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,National 5,Sociology,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Administration and IT,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Art and Design,6,0,3,3,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Business Management,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Chemistry,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Computing Science,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Design and Manufacture,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Drama,7,1,2,3,0.8571428571,0,0.8571428571,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,English,36,3,4,8,0.4166666667,11,0.7222222222,10
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,French,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Geography,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Graphic Communication,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Health and Food Technology,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,History,16,0,1,3,0.25,4,0.5,8
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Human Biology,8,0,2,4,0.75,0,0.75,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Mathematics,9,2,2,2,0.6666666667,3,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Modern Studies,6,0,3,0,0.5,2,0.8333333333,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Music,9,2,4,3,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Philosophy,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Physical Education,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Physics,7,0,0,2,0.2857142857,3,0.7142857143,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Psychology,19,2,3,5,0.5263157895,3,0.6842105263,6
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Sociology,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Higher,Spanish,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Biology,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Business Management,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Chemistry,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Drama,8,0,1,4,0.625,3,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,English,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Graphic Communication,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,History,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Mathematics,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Music,7,4,2,1,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,Physical Education,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329132,Craigie High School,Advanced,"Religious, Moral and Philosophical Studies",2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Accounting,8,6,0,2,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Administration and IT,24,10,9,3,0.9166666667,1,0.9583333333,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Art and Design,22,11,9,2,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Biology,84,31,14,21,0.7857142857,9,0.8928571429,9
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Business Management,41,23,11,3,0.9024390244,2,0.9512195122,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Chemistry,79,34,11,16,0.7721518987,12,0.9240506329,6
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Computing Science,20,4,4,2,0.5,2,0.6,8
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Design and Manufacture,18,5,3,3,0.6111111111,2,0.7222222222,5
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Drama,14,8,1,4,0.9285714286,1,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Engineering Science,28,17,5,2,0.8571428571,2,0.9285714286,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,English,195,90,59,31,0.9230769231,9,0.9692307692,6
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,French,16,8,2,2,0.75,3,0.9375,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Geography,44,15,11,7,0.75,6,0.8863636364,5
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,German,8,8,0,0,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Graphic Communication,32,4,5,7,0.5,8,0.75,8
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Health and Food Technology,18,3,5,6,0.7777777778,3,0.9444444444,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,History,50,26,13,4,0.86,4,0.94,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Hospitality: Practical Cookery,23,4,6,11,0.9130434783,2,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Italian,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Mandarin (Simplified),1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Mathematics,213,59,45,37,0.661971831,30,0.8028169014,42
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Modern Studies,44,22,13,3,0.8636363636,2,0.9090909091,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Music,32,28,3,1,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Music Technology,10,8,2,0,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Physical Education,57,22,18,14,0.9473684211,2,0.9824561404,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Physics,72,41,14,11,0.9166666667,4,0.9722222222,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Practical Electronics,8,4,3,0,0.875,0,0.875,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Practical Metalworking,15,10,2,1,0.8666666667,2,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Practical Woodworking,18,4,1,5,0.5555555556,4,0.7777777778,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,"Religious, Moral and Philosophical Studies",10,0,2,0,0.2,4,0.6,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,National 5,Spanish,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Accounting,17,12,2,3,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Administration and IT,46,17,15,8,0.8695652174,4,0.9565217391,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Art and Design,9,4,4,1,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Biology,31,14,7,2,0.7419354839,5,0.9032258065,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Business Management,46,4,13,12,0.6304347826,9,0.8260869565,8
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Chemistry,56,27,13,8,0.8571428571,5,0.9464285714,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Classical Studies,20,1,4,7,0.6,3,0.75,5
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Design and Manufacture,10,2,1,4,0.7,2,0.9,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Drama,11,7,3,0,0.9090909091,0,0.9090909091,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Engineering Science,27,8,7,4,0.7037037037,3,0.8148148148,5
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,English,190,42,43,43,0.6736842105,44,0.9052631579,18
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Fashion and Textile Technology,12,0,1,2,0.25,3,0.5,6
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,French,7,5,2,0,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Geography,36,5,10,7,0.6111111111,3,0.6944444444,11
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,German,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Graphic Communication,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Health and Food Technology,13,1,2,3,0.4615384615,4,0.7692307692,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,History,58,21,18,9,0.8275862069,4,0.8965517241,6
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Human Biology,36,9,11,7,0.75,7,0.9444444444,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Mathematics,101,42,22,21,0.8415841584,8,0.9207920792,8
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Modern Studies,29,14,8,2,0.8275862069,1,0.8620689655,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Music,14,5,3,6,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Music Technology,15,6,7,2,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Photography,8,2,3,3,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Physical Education,53,13,16,20,0.9245283019,4,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Physics,55,22,13,15,0.9090909091,2,0.9454545455,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Politics,7,3,2,1,0.8571428571,1,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,"Religious, Moral and Philosophical Studies",7,2,1,0,0.4285714286,1,0.5714285714,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Sociology,6,2,0,1,0.5,0,0.5,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Higher,Spanish,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Accounting,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Biology,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Business Management,8,2,0,3,0.625,0,0.625,3
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Chemistry,14,7,1,3,0.7857142857,2,0.9285714286,1
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Drama,6,0,1,3,0.6666666667,0,0.6666666667,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,English,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,French,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Geography,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,German,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,History,9,1,3,2,0.6666666667,1,0.7777777778,2
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Mathematics,18,12,5,1,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Modern Studies,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Music,11,7,4,0,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329434,Grove Academy,Advanced,Physics,18,4,8,1,0.7222222222,1,0.7777777778,4
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329531,Harris Academy,National 5,Accounting,10,8,2,0,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329531,Harris Academy,National 5,Administration and IT,24,23,1,0,1,0,1,0
2019,"Dundee, City of",Dundee City Council Education Department,Education Authority - Secondary School,5329531,Harris Academy,National 5,Applications of Mathematics,19,1,2,3,0.3157894737,8,0.7368421053,5
