 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5203139,Lossiemouth High School,Advanced,Mathematics,6,1,4,0,83.3%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5203139,Lossiemouth High School,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5203139,Lossiemouth High School,Advanced,Physics,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Administration and IT,11,1,5,3,81.8%,2,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Applications of Mathematics,27,10,7,5,81.5%,2,88.9%,3
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Art and Design,15,9,4,2,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Biology,34,10,7,9,76.5%,5,91.2%,3
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Business Management,6,2,0,0,33.3%,3,83.3%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Chemistry,19,8,6,4,94.7%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Computing Science,8,1,2,1,50.0%,1,62.5%,3
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Dance,8,2,3,3,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Design and Manufacture,8,1,4,3,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Engineering Science,6,0,3,2,83.3%,0,83.3%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,English,62,18,20,18,90.3%,6,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,French,20,16,2,1,95.0%,0,95.0%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Geography,19,6,10,2,94.7%,0,94.7%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,German,3,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,History,24,7,6,6,79.2%,5,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Mathematics,51,10,13,11,66.7%,9,84.3%,8
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Modern Studies,16,4,1,7,75.0%,2,87.5%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Music,2,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Music Technology,3,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Philosophy,10,3,1,5,90.0%,0,90.0%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Physical Education,34,18,4,7,85.3%,5,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Physics,18,1,2,6,50.0%,7,88.9%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Practical Cookery,12,1,2,6,75.0%,1,83.3%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,Practical Woodworking,3,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,National 5,"Religious, Moral and Philosophical Studies",5,0,2,2,80.0%,0,80.0%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Administration and IT,9,1,0,5,66.7%,2,88.9%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Art and Design,9,3,1,2,66.7%,2,88.9%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Biology,11,1,3,5,81.8%,1,90.9%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Business Management,20,10,6,2,90.0%,1,95.0%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Chemistry,10,2,5,2,90.0%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Computing Science,5,1,1,2,80.0%,0,80.0%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Dance,7,3,1,1,71.4%,0,71.4%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Engineering Science,9,3,0,3,66.7%,1,77.8%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,English,45,6,12,16,75.6%,7,91.1%,4
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,French,9,7,1,0,88.9%,0,88.9%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Geography,22,6,6,4,72.7%,4,90.9%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,German,5,2,0,1,60.0%,2,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,History,13,5,2,4,84.6%,1,92.3%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Mathematics,31,9,7,6,71.0%,4,83.9%,5
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Modern Studies,19,9,2,6,89.5%,0,89.5%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Music,5,4,1,0,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Philosophy,19,8,5,2,78.9%,2,89.5%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Physical Education,11,1,2,7,90.9%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,Physics,13,2,3,5,76.9%,2,92.3%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Higher,"Religious, Moral and Philosophical Studies",6,3,2,1,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,Art and Design (Expressive),1,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,Biology,1,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,Chemistry,1,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,English,5,1,1,2,80.0%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,Geography,5,1,1,2,80.0%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,History,1,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,Mathematics,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,Physical Education,7,0,1,3,57.1%,2,85.7%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5202930,Milne's High School,Advanced,Physics,5,1,1,1,60.0%,2,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Accounting,10,1,1,5,70.0%,3,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Administration and IT,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Applications of Mathematics,52,18,14,8,76.9%,6,88.5%,6
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Art and Design,20,3,9,4,80.0%,3,95.0%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Biology,29,4,5,10,65.5%,8,93.1%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Business Management,11,6,3,0,81.8%,2,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Chemistry,11,0,6,2,72.7%,3,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Computing Science,6,1,4,1,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Drama,6,3,2,1,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,English,54,20,19,11,92.6%,3,98.1%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Environmental Science,7,0,1,2,42.9%,2,71.4%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,French,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Geography,13,5,2,2,69.2%,1,76.9%,3
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Health and Food Technology,6,0,2,4,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,History,23,6,6,3,65.2%,3,78.3%,5
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Mathematics,36,9,5,11,69.4%,8,91.7%,3
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Modern Studies,15,3,3,4,66.7%,2,80.0%,3
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Music,2,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Physical Education,25,16,5,2,92.0%,2,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Physics,12,3,6,2,91.7%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Practical Cake Craft,2,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Practical Cookery,12,1,3,3,58.3%,4,91.7%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Practical Woodworking,14,8,4,2,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,National 5,Spanish,6,2,1,0,50.0%,3,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Accounting,7,5,1,0,85.7%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Administration and IT,6,2,3,1,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Applications of Mathematics,3,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Art and Design,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Biology,17,8,2,2,70.6%,2,82.4%,3
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Business Management,24,9,10,2,87.5%,2,95.8%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Chemistry,11,5,4,1,90.9%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Classical Studies,8,0,2,2,50.0%,2,75.0%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Computing Science,9,4,2,0,66.7%,2,88.9%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Drama,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,English,26,6,5,7,69.2%,7,96.2%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,French,3,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Geography,6,1,1,1,50.0%,2,83.3%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Health and Food Technology,6,0,3,2,83.3%,0,83.3%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,History,21,7,2,7,76.2%,4,95.2%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Mathematics,20,13,1,2,80.0%,1,85.0%,3
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Modern Studies,19,8,3,2,68.4%,2,78.9%,4
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Music,7,0,0,0,0.0%,3,42.9%,4
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Photography,17,2,0,7,52.9%,6,88.2%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Physical Education,24,5,6,8,79.2%,5,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Physics,10,4,1,3,80.0%,1,90.0%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Politics,5,0,1,2,60.0%,1,80.0%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Higher,Spanish,3,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Biology,2,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Chemistry,1,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Drama,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Geography,5,1,2,1,80.0%,1,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,History,7,0,1,2,42.9%,3,85.7%,1
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Mathematics,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Modern Studies,5,2,2,1,100.0%,0,100.0%,0
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Physical Education,8,0,0,6,75.0%,0,75.0%,2
2022,Moray,The Moray Council Education Department,Education Authority - Secondary School,5208939,Speyside High School,Advanced,Physics,3,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,N/A,Further Education College,5260051,Moray College,National 5,English for Speakers of Other Languages,4,[c],[c],[c],[c],[c],[c],[c]
2022,Moray,N/A,Further Education College,5260051,Moray College,National 5,Mathematics,12,0,0,2,16.7%,1,25.0%,9
2022,Moray,N/A,Further Education College,5260051,Moray College,National 5,Psychology,25,15,3,2,80.0%,2,88.0%,3
2022,Moray,N/A,Further Education College,5260051,Moray College,Higher,English,10,5,0,3,80.0%,2,100.0%,0
2022,Moray,N/A,Further Education College,5260051,Moray College,Higher,English for Speakers of Other Languages,15,6,4,5,100.0%,0,100.0%,0
2022,Moray,N/A,Further Education College,5260051,Moray College,Higher,Human Biology,26,4,5,7,61.5%,6,84.6%,4
2022,Moray,N/A,Further Education College,5260051,Moray College,Higher,Psychology,25,3,4,4,44.0%,8,76.0%,6
2022,Moray,N/A,Further Education College,5260051,Moray College,Higher,Sociology,10,1,1,2,40.0%,4,80.0%,2
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Administration and IT,10,2,4,4,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Applications of Mathematics,87,21,18,11,57.5%,14,73.6%,23
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Art and Design,17,9,2,5,94.1%,1,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Biology,40,15,5,14,85.0%,6,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Business Management,7,3,2,2,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Chemistry,26,11,7,3,80.8%,3,92.3%,2
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Computing Science,29,13,3,6,75.9%,5,93.1%,2
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Design and Manufacture,11,4,3,3,90.9%,0,90.9%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Drama,12,6,6,0,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,English,109,32,28,18,71.6%,16,86.2%,15
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,French,9,8,0,1,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Geography,18,10,2,1,72.2%,5,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Graphic Communication,6,2,2,1,83.3%,1,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,History,27,6,8,7,77.8%,4,92.6%,2
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Mathematics,98,21,10,13,44.9%,19,64.3%,35
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Modern Studies,38,13,9,4,68.4%,5,81.6%,7
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Music,19,13,5,1,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Music Technology,8,3,2,3,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Physical Education,38,7,19,11,97.4%,1,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Physics,30,9,5,7,70.0%,6,90.0%,3
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Practical Cookery,34,5,13,11,85.3%,5,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Practical Metalworking,15,12,3,0,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Practical Woodworking,11,6,4,0,90.9%,1,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,"Religious, Moral and Philosophical Studies",12,4,4,2,83.3%,1,91.7%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,National 5,Spanish,17,9,5,2,94.1%,0,94.1%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Applications of Mathematics,6,2,2,1,83.3%,0,83.3%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Art and Design,11,0,5,2,63.6%,3,90.9%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Business Management,14,3,6,1,71.4%,1,78.6%,3
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Chemistry,18,3,3,5,61.1%,2,72.2%,5
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Childcare and Development,17,1,2,9,70.6%,3,88.2%,2
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Computing Science,23,6,10,2,78.3%,3,91.3%,2
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Design and Manufacture,5,1,2,0,60.0%,2,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,English,75,10,17,25,69.3%,19,94.7%,4
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Geography,13,4,3,3,76.9%,3,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Graphic Communication,14,3,4,4,78.6%,3,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,History,21,10,6,2,85.7%,1,90.5%,2
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Human Biology,33,4,8,11,69.7%,8,93.9%,2
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Mathematics,41,10,5,5,48.8%,5,61.0%,16
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Modern Studies,29,12,10,1,79.3%,2,86.2%,4
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Music,5,2,2,1,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Music Technology,16,3,9,4,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Physical Education,31,6,12,8,83.9%,5,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Physics,20,1,6,4,55.0%,2,65.0%,7
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,"Religious, Moral and Philosophical Studies",10,5,3,1,90.0%,0,90.0%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Higher,Spanish,6,4,0,1,83.3%,1,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,Art and Design (Expressive),3,[c],[c],[c],[c],[c],[c],[c]
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,Biology,7,3,1,2,85.7%,1,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,Chemistry,10,2,5,2,90.0%,0,90.0%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,Computing Science,8,5,1,1,87.5%,1,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,Drama,1,[c],[c],[c],[c],[c],[c],[c]
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,French,1,[c],[c],[c],[c],[c],[c],[c]
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,History,6,0,0,0,0.0%,5,83.3%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8214638,Ardrossan Academy,Advanced,Music,3,[c],[c],[c],[c],[c],[c],[c]
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8200831,Arran High School,National 5,Art and Design,10,6,3,1,100.0%,0,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8200831,Arran High School,National 5,Biology,16,7,1,3,68.8%,4,93.8%,1
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8200831,Arran High School,National 5,Chemistry,17,11,2,3,94.1%,1,100.0%,0
2022,North Ayrshire,North Ayrshire Council Education Department,Education Authority - Secondary School,8200831,Arran High School,National 5,Computing Science,6,2,1,0,50.0%,1,66.7%,2
