 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,History,22,2,6,5,59.1%,6,86.4%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,Human Biology,39,4,4,20,71.8%,9,94.9%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,Mathematics,39,13,7,5,64.1%,8,84.6%,6
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,Media,8,0,2,3,62.5%,1,75.0%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,Modern Studies,16,3,4,7,87.5%,0,87.5%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,Music,11,5,3,3,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,Photography,16,2,9,5,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,Physical Education,48,14,18,9,85.4%,5,95.8%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,Physics,26,3,5,11,73.1%,4,88.5%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Higher,"Religious, Moral and Philosophical Studies",15,5,1,6,80.0%,1,86.7%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,Art and Design (Design),4,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,Art and Design (Expressive),5,0,5,0,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,Biology,3,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,Chemistry,3,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,English,8,3,3,1,87.5%,0,87.5%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,History,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,Mathematics,5,4,0,1,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135931,Lochaber High School,Advanced,Physics,5,1,0,1,40.0%,2,80.0%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Applications of Mathematics,16,10,3,1,87.5%,2,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Art and Design,4,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Biology,11,5,2,2,81.8%,2,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Business Management,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Chemistry,7,4,0,3,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,English,16,10,3,2,93.8%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,French,4,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Geography,6,6,0,0,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,History,10,7,0,3,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Mathematics,10,4,2,2,80.0%,1,90.0%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Music,9,6,1,1,88.9%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Physical Education,8,4,2,2,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,National 5,Physics,6,1,4,0,83.3%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Applications of Mathematics,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Business Management,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Chemistry,4,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,English,10,2,4,0,60.0%,4,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Gaidhlig,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Geography,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Human Biology,8,2,4,1,87.5%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Mathematics,7,1,1,1,42.9%,1,57.1%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Music,5,2,3,0,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Physical Education,5,1,3,1,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Higher,Physics,5,2,0,2,80.0%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Advanced,Art and Design (Design),2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Advanced,Art and Design (Expressive),1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Advanced,Biology,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Advanced,Chemistry,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Advanced,French,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Advanced,Geography,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Advanced,Music,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5135834,Mallaig High School,Advanced,Physics,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Administration and IT,73,27,19,11,78.1%,7,87.7%,9
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Applications of Mathematics,164,84,28,21,81.1%,14,89.6%,17
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Art and Design,42,11,18,12,97.6%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Biology,98,35,23,17,76.5%,11,87.8%,12
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Business Management,41,15,8,10,80.5%,6,95.1%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Chemistry,78,41,17,9,85.9%,8,96.2%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Computing Science,19,7,3,5,78.9%,3,94.7%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Dance,5,1,2,2,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Design and Manufacture,16,2,2,6,62.5%,5,93.8%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Drama,8,7,0,1,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Engineering Science,13,9,3,1,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,English,214,81,67,45,90.2%,17,98.1%,4
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Fashion and Textile Technology,12,3,5,3,91.7%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,French,20,16,1,1,90.0%,2,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Gaelic (Learners),11,6,2,1,81.8%,1,90.9%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Geography,29,13,5,4,75.9%,5,93.1%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Graphic Communication,22,3,11,3,77.3%,2,86.4%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Health and Food Technology,6,5,1,0,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,History,95,44,20,11,78.9%,7,86.3%,13
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Mathematics,112,61,17,10,78.6%,12,89.3%,12
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Modern Studies,39,12,8,11,79.5%,4,89.7%,4
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Music,20,17,1,2,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Music Technology,8,3,4,1,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Physical Education,76,46,19,11,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Physics,54,26,12,7,83.3%,5,92.6%,4
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Practical Metalworking,16,0,1,3,25.0%,1,31.3%,11
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Practical Woodworking,15,4,4,3,73.3%,3,93.3%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Psychology,53,31,7,5,81.1%,4,88.7%,6
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,National 5,Spanish,11,6,0,1,63.6%,3,90.9%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Accounting,10,2,3,2,70.0%,1,80.0%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Administration and IT,30,8,9,6,76.7%,3,86.7%,4
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Applications of Mathematics,11,1,2,3,54.5%,4,90.9%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Art and Design,12,1,3,7,91.7%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Biology,30,10,4,7,70.0%,4,83.3%,5
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Business Management,42,13,14,5,76.2%,5,88.1%,5
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Chemistry,44,12,13,10,79.5%,8,97.7%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Computing Science,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Dance,11,1,3,3,63.6%,3,90.9%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Design and Manufacture,10,0,2,4,60.0%,1,70.0%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Drama,8,2,3,2,87.5%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Economics,14,5,1,2,57.1%,4,85.7%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Engineering Science,10,2,3,2,70.0%,1,80.0%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,English,117,31,26,31,75.2%,16,88.9%,13
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Fashion and Textile Technology,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,French,5,2,3,0,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Gaelic (Learners),5,2,1,0,60.0%,1,80.0%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Geography,16,8,3,2,81.3%,3,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Graphic Communication,13,2,2,3,53.8%,2,69.2%,4
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Health and Food Technology,4,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,History,53,15,11,14,75.5%,6,86.8%,7
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Human Biology,29,7,9,6,75.9%,5,93.1%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Mathematics,61,32,10,10,85.2%,3,90.2%,6
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Modern Studies,24,10,5,3,75.0%,5,95.8%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Music,10,7,2,1,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Philosophy,10,3,0,2,50.0%,0,50.0%,5
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Photography,17,2,5,8,88.2%,1,94.1%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Physical Education,48,12,20,12,91.7%,4,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Physics,30,13,3,9,83.3%,4,96.7%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Politics,26,10,6,5,80.8%,3,92.3%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Psychology,23,8,6,5,82.6%,4,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,"Religious, Moral and Philosophical Studies",4,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Higher,Spanish,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Art and Design (Design),3,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Art and Design (Expressive),3,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Biology,12,1,2,4,58.3%,2,75.0%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Chemistry,12,4,1,5,83.3%,0,83.3%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Computing Science,3,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Economics,1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,English,10,3,2,3,80.0%,2,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,French,4,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Gaelic (Learners),1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Geography,9,4,2,2,88.9%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Graphic Communication,3,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,History,10,3,4,3,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Mathematics,19,12,2,2,84.2%,0,84.2%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Music,5,3,2,0,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Physics,18,9,3,4,88.9%,2,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,"Religious, Moral and Philosophical Studies",1,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5142830,Millburn Academy,Advanced,Spanish,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Applications of Mathematics,86,31,16,18,75.6%,12,89.5%,9
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Art and Design,23,2,8,12,95.7%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Biology,49,7,11,11,59.2%,17,93.9%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Chemistry,27,13,4,5,81.5%,5,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Design and Manufacture,27,6,3,8,63.0%,5,81.5%,5
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,English,99,32,35,19,86.9%,7,93.9%,6
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,French,15,10,1,4,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Gaidhlig,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Geography,49,16,12,13,83.7%,5,93.9%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,German,7,5,0,2,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Graphic Communication,24,1,4,10,62.5%,6,87.5%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,History,44,16,10,8,77.3%,8,95.5%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Mathematics,73,24,18,10,71.2%,10,84.9%,11
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Modern Studies,7,0,1,0,14.3%,1,28.6%,5
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Music,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Physical Education,52,24,14,13,98.1%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Physics,30,9,8,6,76.7%,5,93.3%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,Practical Woodworking,22,13,2,3,81.8%,4,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,National 5,"Religious, Moral and Philosophical Studies",21,7,2,6,71.4%,3,85.7%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Applications of Mathematics,16,8,5,3,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Art and Design,11,2,2,3,63.6%,4,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Biology,12,2,2,4,66.7%,4,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Chemistry,16,4,5,4,81.3%,2,93.8%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,English,68,15,13,23,75.0%,11,91.2%,6
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,French,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Geography,26,8,7,9,92.3%,2,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Graphic Communication,10,1,4,2,70.0%,2,90.0%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,History,23,6,8,7,91.3%,1,95.7%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Human Biology,9,1,2,1,44.4%,3,77.8%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Mathematics,33,16,6,4,78.8%,3,87.9%,4
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Modern Studies,14,0,1,4,35.7%,6,78.6%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Music,3,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Philosophy,13,1,6,2,69.2%,3,92.3%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Physical Education,24,5,12,6,95.8%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,Physics,17,2,6,6,82.4%,1,88.2%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Higher,"Religious, Moral and Philosophical Studies",12,3,3,1,58.3%,4,91.7%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,Art and Design (Expressive),5,0,2,2,80.0%,1,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,Biology,9,0,4,2,66.7%,2,88.9%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,Chemistry,8,3,1,1,62.5%,1,75.0%,2
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,English,7,3,1,1,71.4%,2,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,Geography,6,3,3,0,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,Mathematics,10,4,1,1,60.0%,0,60.0%,4
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,Physical Education,3,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5153131,Nairn Academy,Advanced,Physics,8,1,3,1,62.5%,2,87.5%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Applications of Mathematics,31,6,4,12,71.0%,4,83.9%,5
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Art and Design,14,3,6,5,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Biology,17,1,5,1,41.2%,3,58.8%,7
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Chemistry,12,2,3,3,66.7%,1,75.0%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Design and Manufacture,11,2,7,2,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,English,36,14,11,5,83.3%,3,91.7%,3
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,French,4,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Gaelic (Learners),2,[c],[c],[c],[c],[c],[c],[c]
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Gaidhlig,6,4,1,1,100.0%,0,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Geography,5,1,0,2,60.0%,1,80.0%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Graphic Communication,12,0,3,3,50.0%,6,100.0%,0
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,History,13,5,2,4,84.6%,1,92.3%,1
2024,Highland,Highland Council Education Department,Education Authority - Secondary School,5123437,Plockton High School,National 5,Mandarin (Simplified),1,[c],[c],[c],[c],[c],[c],[c]
